"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"34658",2019-10-12,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34659",2019-10-13,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34660",2019-10-14,24,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34661",2019-10-15,55,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34662",2019-10-16,17,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34663",2019-10-17,12,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34664",2019-10-18,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34665",2019-10-19,46,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34666",2019-10-20,12,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34667",2019-10-21,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34668",2019-10-22,21,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34669",2019-10-23,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34670",2019-10-24,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34671",2019-10-25,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34672",2019-10-26,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34673",2019-10-27,18,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34674",2019-10-28,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34675",2019-10-29,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34676",2019-10-30,34,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34677",2019-10-31,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34678",2019-11-01,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34679",2019-11-02,37,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34680",2019-11-03,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34681",2019-11-04,51,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34682",2019-11-05,53,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34683",2019-11-06,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34684",2019-11-07,56,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34685",2019-11-08,22,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34686",2019-11-09,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34687",2019-11-10,52,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34688",2019-11-11,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34689",2019-11-12,22,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34690",2019-11-13,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34691",2019-11-14,55,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34692",2019-11-15,51,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34693",2019-11-16,28,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34694",2019-11-17,19,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34695",2019-11-18,28,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34696",2019-11-19,59,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34697",2019-11-20,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34698",2019-11-21,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34699",2019-11-22,60,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34700",2019-11-23,52,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34701",2019-11-24,21,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34702",2019-11-25,55,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34703",2019-11-26,66,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34704",2019-11-27,50,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34705",2019-11-28,14,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34706",2019-11-29,21,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34707",2019-11-30,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34708",2019-12-01,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34709",2019-12-02,9,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34710",2019-12-03,13,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34711",2019-12-04,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34712",2019-12-05,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34713",2019-12-06,63,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34714",2019-12-07,57,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34715",2019-12-08,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34716",2019-12-09,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34717",2019-12-10,41,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34718",2019-12-11,24,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34719",2019-12-12,47,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34720",2019-12-13,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34721",2019-12-14,13,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34722",2019-12-15,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34723",2019-12-16,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34724",2019-12-17,16,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34725",2019-12-18,15,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34726",2019-12-19,39,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34727",2019-12-20,64,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34728",2019-12-21,62,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34729",2019-12-22,73,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34730",2019-12-23,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34731",2019-12-24,14,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34732",2019-12-25,44,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34733",2019-12-26,60,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34734",2019-12-27,67,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34735",2019-12-28,61,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34736",2019-12-29,24,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34737",2019-12-30,16,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34738",2019-12-31,14,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34739",2019-01-01,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34740",2019-01-02,33,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34741",2019-01-03,28,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34742",2019-01-04,21,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34743",2019-01-05,11,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34744",2019-01-06,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34745",2019-01-07,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34746",2019-01-08,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34747",2019-01-09,11,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34748",2019-01-10,24,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34749",2019-01-11,44,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34750",2019-01-12,51,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34751",2019-01-13,18,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34752",2019-01-14,34,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34753",2019-01-15,32,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34754",2019-01-16,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34755",2019-01-17,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34756",2019-01-18,58,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34757",2019-01-19,62,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34758",2019-01-20,15,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34759",2019-01-21,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34760",2019-01-22,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34761",2019-01-23,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34762",2019-01-24,12,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34763",2019-01-25,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34764",2019-01-26,56,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34765",2019-01-27,49,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34766",2019-01-28,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34767",2019-01-29,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34768",2019-01-30,29,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34769",2019-01-31,38,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34770",2019-02-01,46,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34771",2019-02-02,60,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34772",2019-02-03,62,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34773",2019-02-04,60,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34774",2019-02-05,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34775",2019-02-06,51,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34776",2019-02-07,37,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34777",2019-02-08,39,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34778",2019-02-09,22,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34779",2019-02-10,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34780",2019-02-11,52,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34781",2019-02-12,18,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34782",2019-02-13,18,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34783",2019-02-14,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34784",2019-02-15,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34785",2019-02-16,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34786",2019-02-17,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34787",2019-02-18,22,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34788",2019-02-19,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34789",2019-02-20,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34790",2019-02-21,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34791",2019-02-22,21,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34792",2019-02-23,18,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34793",2019-02-24,14,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34794",2019-02-25,20,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34795",2019-02-26,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34796",2019-02-27,57,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34797",2019-02-28,56,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34798",2019-03-01,37,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34799",2019-03-02,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34800",2019-03-03,33,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34801",2019-03-04,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34802",2019-03-05,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34803",2019-03-06,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34804",2019-03-07,44,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34805",2019-03-08,63,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34806",2019-03-09,68,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34807",2019-03-10,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34808",2019-03-11,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34809",2019-03-12,29,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34810",2019-03-13,51,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34811",2019-03-14,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34812",2019-03-15,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34813",2019-03-16,24,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34814",2019-03-17,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34815",2019-03-18,38,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34816",2019-03-19,38,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34817",2019-03-20,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34818",2019-03-21,37,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34819",2019-03-22,22,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34820",2019-03-23,29,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34821",2019-03-24,61,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34822",2019-03-25,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34823",2019-03-28,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34824",2019-03-29,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34825",2019-03-30,57,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34826",2019-03-31,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34827",2019-04-01,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34828",2019-04-02,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34829",2019-04-03,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34830",2019-04-04,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34831",2019-04-05,28,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34832",2019-04-06,32,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34833",2019-04-07,49,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34834",2019-04-08,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34835",2019-04-09,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34836",2019-04-10,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34837",2019-04-11,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34838",2019-04-12,32,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34839",2019-04-13,29,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34840",2019-04-14,32,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34841",2019-04-15,15,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34842",2019-04-16,22,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34843",2019-04-17,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34844",2019-04-18,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34845",2019-04-19,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34846",2019-04-20,9,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34847",2019-04-21,13,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34848",2019-04-22,26,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34849",2019-04-23,33,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34850",2019-04-24,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34851",2019-04-25,55,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34852",2019-04-26,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34853",2019-04-27,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34854",2019-04-28,46,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34855",2019-04-29,53,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34856",2019-04-30,53,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34857",2019-05-01,38,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34858",2019-05-02,36,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34859",2019-05-03,33,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34860",2019-05-04,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34861",2019-05-05,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34862",2019-05-06,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34863",2019-05-07,37,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34864",2019-05-08,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34865",2019-05-09,28,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34866",2019-05-10,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34867",2019-05-11,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34868",2019-05-12,20,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34869",2019-05-13,17,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34870",2019-05-14,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34871",2019-05-15,34,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34872",2019-05-21,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34873",2019-05-22,60,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34874",2019-05-23,46,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34875",2019-05-24,56,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34876",2019-05-25,57,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34877",2019-05-26,56,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34878",2019-05-27,53,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34879",2019-05-28,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34880",2019-05-29,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34881",2019-05-30,56,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34882",2019-05-31,38,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34883",2019-06-01,29,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34884",2019-06-02,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34885",2019-06-03,60,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34886",2019-06-04,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34887",2019-06-05,59,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34888",2019-06-06,40,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34889",2019-06-07,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34890",2019-06-08,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34891",2019-06-09,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34892",2019-06-10,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34893",2019-06-11,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34894",2019-06-12,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34895",2019-06-13,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34896",2019-06-14,23,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34897",2019-06-15,34,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34898",2019-06-16,42,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34899",2019-06-17,44,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34900",2019-06-18,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34901",2019-06-19,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34902",2019-06-20,38,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34903",2019-06-21,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34904",2019-06-22,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34905",2019-06-23,45,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34906",2019-06-24,53,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34907",2019-06-25,29,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34908",2019-06-26,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34909",2019-06-27,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34910",2019-06-28,52,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34911",2019-06-29,48,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34912",2019-06-30,44,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34913",2019-07-01,50,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34914",2019-07-02,55,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34915",2019-07-03,43,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34916",2019-07-04,52,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34917",2019-07-05,57,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34918",2019-07-06,44,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34919",2019-07-07,54,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34920",2019-07-08,55,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34921",2019-07-09,38,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34922",2019-07-10,35,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34923",2019-07-11,31,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34924",2019-07-12,25,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34925",2019-07-13,30,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34926",2019-07-14,27,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34927",2019-07-15,52,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34928",2019-07-16,59,"Remount","PM2.5","Mecklenburg",35.213171,-80.874084
"34929",2019-01-01,5,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34930",2019-01-02,18,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34931",2019-01-03,5,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34932",2019-01-04,8,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34933",2019-01-05,3,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34934",2019-01-06,9,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34935",2019-01-07,26,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34936",2019-01-08,29,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34937",2019-01-09,6,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34938",2019-01-10,12,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34939",2019-01-11,21,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34940",2019-01-12,40,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34941",2019-01-13,22,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34942",2019-01-14,4,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34943",2019-01-15,10,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34944",2019-01-16,18,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34945",2019-01-17,29,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34946",2019-01-18,16,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34947",2019-01-19,19,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34948",2019-01-20,2,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34949",2019-01-21,10,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34950",2019-01-22,30,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34951",2019-01-23,14,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34952",2019-01-24,5,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34953",2019-01-25,18,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34954",2019-01-26,23,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34955",2019-01-27,39,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34956",2019-01-28,53,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34957",2019-01-29,38,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34958",2019-01-30,8,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34959",2019-01-31,19,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34960",2019-02-01,51,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34961",2019-02-05,36,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34962",2019-02-06,33,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34963",2019-02-07,26,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34964",2019-02-08,8,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34965",2019-02-09,15,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34966",2019-02-10,26,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34967",2019-02-11,27,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34968",2019-02-12,7,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34969",2019-02-13,2,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34970",2019-02-14,12,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
"34971",2019-02-15,30,"Spruce Pine Hospital","PM2.5","Mitchell",35.9124870008966,-82.062082
